sewma,bewma,ratio,dollars
4,8,2.0,2898.7765698291564
4,9,2.25,2853.035212297947
4,10,2.5,2947.1885511815462
4,11,2.75,2994.373974478052
4,12,3.0,3141.253861059011
4,13,3.25,2329.895104950037
4,14,3.5,2470.8120905140777
4,15,3.75,2638.0170538965453
5,10,2.0,2616.0091273098856
5,11,2.2,2531.982150729785
5,12,2.4,2705.1613383210265
5,13,2.6,2728.257209158502
5,14,2.8,1897.058336695955
5,15,3.0,1996.014946398754
5,16,3.2,2030.0776838024879
5,17,3.4,1984.910000884311
5,18,3.6,1977.893691045391
5,19,3.8,1810.7569430411475
6,12,2.0,1870.3037505300365
6,13,2.1666666666666665,1853.9194796753336
6,14,2.3333333333333335,1868.4813747116423
6,15,2.5,2141.4116002804553
6,16,2.6666666666666665,2119.3163357653293
6,17,2.8333333333333335,2177.7571443354177
6,18,3.0,2031.6332655823082
6,19,3.1666666666666665,2189.7479917032874
6,20,3.3333333333333335,2077.431929593581
6,21,3.5,2322.9162676870783
6,22,3.6666666666666665,2395.834174382231
6,23,3.8333333333333335,2061.7750734449914
7,14,2.0,2288.5083832587334
7,15,2.142857142857143,2505.3421526695206
7,16,2.2857142857142856,2348.048034810868
7,17,2.4285714285714284,1794.0029453312477
7,18,2.5714285714285716,2117.76600071032
7,19,2.7142857142857144,2127.174349854703
7,20,2.857142857142857,2553.9341364601014
7,21,3.0,2312.690419585061
7,22,3.142857142857143,2079.9919844715473
7,23,3.2857142857142856,2249.2474119690523
7,24,3.4285714285714284,2589.752741208082
7,25,3.5714285714285716,2950.439283482181
7,26,3.7142857142857144,2343.83573882132
7,27,3.857142857142857,2448.525828472431
8,16,2.0,1852.1253038760065
8,17,2.125,2126.6885071281276
8,18,2.25,2259.617652680616
8,19,2.375,2578.996641255408
8,20,2.5,2171.0425830098675
8,21,2.625,2302.289344821314
8,22,2.75,2343.305649061005
8,23,2.875,2421.337401228643
8,24,3.0,2113.7518120461154
8,25,3.125,2530.272508469302
8,26,3.25,2375.0114018700388
8,27,3.375,2216.4004334016126
8,28,3.5,2301.002196792069
8,29,3.625,2247.968830033546
8,30,3.75,2062.4064521003884
8,31,3.875,2226.0849882002185
9,18,2.0,2475.697696331769
9,19,2.111111111111111,2044.8149079538407
9,20,2.2222222222222223,2140.583840663231
9,21,2.3333333333333335,2050.948941400817
9,22,2.4444444444444446,2147.1772050731383
9,23,2.5555555555555554,2324.1630619296025
9,24,2.6666666666666665,2565.9810561642043
9,25,2.7777777777777777,2299.814853697325
9,26,2.888888888888889,2305.492583013854
9,27,3.0,2151.3929314618317
9,28,3.111111111111111,2267.650950639095
9,29,3.2222222222222223,2380.541473909141
9,30,3.3333333333333335,2209.1488939168885
9,31,3.4444444444444446,2116.3813570014104
9,32,3.5555555555555554,2053.269243244629
9,33,3.6666666666666665,2107.8638230003517
9,34,3.7777777777777777,2113.7806346852194
9,35,3.888888888888889,2123.2580868929804
10,20,2.0,1827.137894516432
10,21,2.1,2339.9663015189567
10,22,2.2,2458.5245244495422
10,23,2.3,2573.0940005197226
10,24,2.4,2631.632201631789
10,25,2.5,2308.265332714256
10,26,2.6,2441.492385537426
10,27,2.7,2530.2135376863775
10,28,2.8,2363.0542484960106
10,29,2.9,2310.2513352219403
10,30,3.0,2179.857332583739
10,31,3.1,2196.371843229961
10,32,3.2,2180.024339628413
10,33,3.3,2163.292643725132
10,34,3.4,2329.225315072732
10,35,3.5,2407.5325533888217
10,36,3.6,2005.6646697896954
10,37,3.7,2110.360543442483
10,38,3.8,2345.9833793811254
10,39,3.9,2085.2684352275596
11,22,2.0,2516.1641775664316
11,23,2.090909090909091,2261.2859924648446
11,24,2.1818181818181817,2356.998997011807
11,25,2.272727272727273,2441.8135862687313
11,26,2.3636363636363638,2396.9254777857864
11,27,2.4545454545454546,2111.4953565459164
11,28,2.5454545454545454,2132.976444093637
11,29,2.6363636363636362,2067.04225603186
11,30,2.727272727272727,2288.7098028790037
11,31,2.8181818181818183,2365.832241805002
11,32,2.909090909090909,2445.3701843029044
11,33,3.0,2307.403757708876
11,34,3.090909090909091,2179.040458932955
11,35,3.1818181818181817,2177.0319584707536
11,36,3.272727272727273,2149.70150272292
11,37,3.3636363636363638,1474.2616198087876
11,38,3.4545454545454546,1555.1887211522796
11,39,3.5454545454545454,1687.5123013853179
11,40,3.6363636363636362,1701.9365282280176
11,41,3.727272727272727,1858.7472879753057
11,42,3.8181818181818183,1972.7924290194799
11,43,3.909090909090909,2017.3827944284076
12,24,2.0,2235.3559335470723
12,25,2.0833333333333335,2179.9089844830955
12,26,2.1666666666666665,2273.616028004488
12,27,2.25,2383.820018429192
12,28,2.3333333333333335,2457.9119314337977
12,29,2.4166666666666665,2374.978079547724
12,30,2.5,2244.7764564623717
12,31,2.5833333333333335,2053.8235485297387
12,32,2.6666666666666665,2168.1128941902516
12,33,2.75,2075.2212066947686
12,34,2.8333333333333335,1909.6357485910896
12,35,2.9166666666666665,1575.2722831694202
12,36,3.0,1745.7462797230185
12,37,3.0833333333333335,1742.6078594448647
12,38,3.1666666666666665,2013.3867029339929
12,39,3.25,2172.69025268149
12,40,3.3333333333333335,1822.285067477701
12,41,3.4166666666666665,1814.5361223490397
12,42,3.5,2021.7692408169528
12,43,3.5833333333333335,1619.1818746583417
12,44,3.6666666666666665,1557.3634536639572
12,45,3.75,1582.6368046414482
12,46,3.8333333333333335,1582.6368046414482
12,47,3.9166666666666665,1611.2481255736761
13,26,2.0,2469.4264596752546
13,27,2.076923076923077,2257.816778960957
13,28,2.1538461538461537,2231.0060553048215
13,29,2.230769230769231,2069.736183721963
13,30,2.3076923076923075,2168.1128941902516
13,31,2.3846153846153846,1917.0180212627097
13,32,2.4615384615384617,1887.9415395489204
13,33,2.5384615384615383,1494.8316621172353
13,34,2.6153846153846154,1628.1885773160739
13,35,2.6923076923076925,1656.9392239534773
13,36,2.769230769230769,1700.903404494739
13,37,2.8461538461538463,1783.8480415479298
13,38,2.923076923076923,1667.3191234829312
13,39,3.0,1791.1726802419973
13,40,3.076923076923077,1888.3169918707038
13,41,3.1538461538461537,1845.7744299551791
13,42,3.230769230769231,1761.057869068389
13,43,3.3076923076923075,1681.4758081497075
13,44,3.3846153846153846,1609.9703155536442
13,45,3.4615384615384617,1611.5925320130577
13,46,3.5384615384615383,1607.238840154887
13,47,3.6153846153846154,1610.9016413870568
13,48,3.6923076923076925,1651.1220448616737
13,49,3.769230769230769,1321.1330398452644
13,50,3.8461538461538463,1296.0819251945034
13,51,3.923076923076923,1424.914860129411
14,28,2.0,2287.5026917366968
14,29,2.0714285714285716,2048.8332814315672
14,30,2.142857142857143,1898.9089418768085
14,31,2.2142857142857144,1824.7955467491754
14,32,2.2857142857142856,1661.0993031453547
14,33,2.357142857142857,1640.4703061294451
14,34,2.4285714285714284,1588.2567691414488
14,35,2.5,1683.3673925157486
14,36,2.5714285714285716,1635.2397697119509
14,37,2.642857142857143,1408.9554990223403
14,38,2.7142857142857144,1699.7384052462864
14,39,2.7857142857142856,1881.8761163377185
14,40,2.857142857142857,1726.2432930029663
14,41,2.9285714285714284,1769.6603001632652
14,42,3.0,1721.287849032278
14,43,3.0714285714285716,1656.5709438759316
14,44,3.142857142857143,1579.825195627967
14,45,3.2142857142857144,1650.5435157639647
14,46,3.2857142857142856,1399.3738503216223
14,47,3.357142857142857,1396.634340957668
14,48,3.4285714285714284,1314.1789572013977
14,49,3.5,1158.0426186022435
14,50,3.5714285714285716,1130.3967363131742
14,51,3.642857142857143,1235.0218678441213
14,52,3.7142857142857144,1022.6179654328121
14,53,3.7857142857142856,997.5216494627842
14,54,3.857142857142857,1058.6844675632726
14,55,3.9285714285714284,1113.666344043507
15,30,2.0,1902.8761527647252
15,31,2.066666666666667,1675.3676021628992
15,32,2.1333333333333333,1697.2055928452278
15,33,2.2,1612.0212257942421
15,34,2.2666666666666666,1623.6299283288527
15,35,2.3333333333333335,1398.6473131910288
15,36,2.4,1545.801184286851
15,37,2.466666666666667,1668.2500998365874
15,38,2.533333333333333,1587.7109596577664
15,39,2.6,1678.586373775742
15,40,2.6666666666666665,1624.4677866290713
15,41,2.7333333333333334,1654.7123485860725
15,42,2.8,1760.4229215740859
15,43,2.8666666666666667,1559.8898423981784
15,44,2.933333333333333,1607.7385923976276
15,45,3.0,1518.5317298426999
15,46,3.066666666666667,1273.7440710346275
15,47,3.1333333333333333,1210.2012616476327
15,48,3.2,1243.8894105883858
15,49,3.2666666666666666,1105.770542888683
15,50,3.3333333333333335,1132.610073900987
15,51,3.4,1119.2588489244897
15,52,3.466666666666667,1146.1780289480528
15,53,3.533333333333333,1053.6599546605394
15,54,3.6,926.2016789069519
15,55,3.6666666666666665,1180.4134741030884
15,56,3.7333333333333334,1006.0640856858953
15,57,3.8,978.5942839192206
15,58,3.8666666666666667,993.114255659805
