MTS,Open,Close,High,Low,Volume
2018-12-25 06:00:00,0.21029,0.21029,0.21029,0.21029,0.63641243
2018-12-27 00:00:00,0.19507,0.19507,0.19507,0.19507,208.78316905
2018-12-27 06:00:00,0.1831,0.1831,0.1831,0.1831,415.12083477
2018-12-28 12:00:00,0.18513,0.18513,0.18513,0.18513,71.34
2018-12-29 12:00:00,0.22849,0.22849,0.22849,0.22849,60.0
2018-12-31 00:00:00,0.1831,0.1831,0.1831,0.1831,1833.1041171
2018-12-31 06:00:00,0.21654,0.1831,0.21654,0.1831,125.868
2019-01-01 00:00:00,0.18496,0.18496,0.18496,0.18496,208.59236593
2019-01-02 18:00:00,0.1899,0.21829,0.21829,0.1899,2001.50209735
2019-01-03 18:00:00,0.19501,0.18759,0.19501,0.18759,100.00090059
2019-01-06 12:00:00,0.2127,0.214,0.214,0.16531,739.12162005
2019-01-06 18:00:00,0.22408,0.22408,0.22408,0.22408,167.81909704
2019-01-07 00:00:00,0.20931,0.20931,0.20931,0.20931,149.1
2019-01-08 00:00:00,0.29,0.18619,0.29,0.18619,160.0
2019-01-08 06:00:00,0.25,0.25,0.25,0.25,60.0
2019-01-08 12:00:00,0.22653,0.22653,0.22653,0.22653,139.86
