MTS,open,close,high,low,volume
2018-07-25 12:00:00,33.902,33.955,34.37,33.5,30782.21258477
2018-07-25 18:00:00,33.972,34.163,34.883,33.697,22884.41476086
2018-07-26 00:00:00,34.184,34.99,35.3,34.125,32143.52029611
2018-07-26 06:00:00,34.991,34.81,35.67,34.667,44307.65874413
2018-07-26 12:00:00,34.756,34.529,34.81,34.2,16863.47845425
2018-07-26 18:00:00,34.516,33.1,34.937,32.728,54403.72044014
2018-07-27 00:00:00,33.109,33.229,33.459,32.662,19440.32539311
2018-07-27 06:00:00,33.222,32.804,33.469,32.73,23523.42090941
2018-07-27 12:00:00,32.803,33.38,33.779,32.212,43034.13989513
2018-07-27 18:00:00,33.443,33.362,33.914,33.134,29989.8348459
2018-07-28 00:00:00,33.433,33.217,33.65,33.0,9196.60765284
2018-07-28 06:00:00,33.2,33.149,33.464,32.97,8348.09542308
2018-07-28 12:00:00,33.148,33.341,33.675,32.621,29856.21118174
2018-07-28 18:00:00,33.395,34.048,34.056,33.171,8113.79860602
2018-07-29 00:00:00,33.971,33.87,34.31819958,33.776,21683.28913882
2018-07-29 06:00:00,33.86,33.686,33.931,33.4,11950.48780995
2018-07-29 12:00:00,33.689,33.354,33.929,33.247,12635.20452236
2018-07-29 18:00:00,33.354,33.477,33.775,33.169,17813.97436328
2018-07-30 00:00:00,33.437,33.154,33.5,32.856,11907.61264632
2018-07-30 06:00:00,33.13,32.727,33.178,32.68,11748.7311802
2018-07-30 12:00:00,32.739,31.726,32.89733387,31.501,49605.4528175
2018-07-30 18:00:00,31.722,31.951,32.424,31.365,33635.3155798
2018-07-31 00:00:00,31.976,31.737,32.087,31.266,16166.6853432
2018-07-31 06:00:00,31.737,30.746,31.886,30.352,58468.57073698
2018-07-31 12:00:00,30.772,29.874,30.814,29.647,73624.00537705
2018-07-31 18:00:00,29.932,29.688,30.289,29.2,29690.46041034
2018-08-01 00:00:00,29.697,29.2,29.96,28.6,42945.28760811
2018-08-01 06:00:00,29.2,29.716,30.29,29.144,48454.89398012
2018-08-01 12:00:00,29.813,29.233,30.235,29.118,26651.12987777
2018-08-01 18:00:00,29.25,29.7156522,29.818,28.525,50828.48786597
2018-08-02 00:00:00,29.738,29.32,29.966,29.042,17264.79328503
2018-08-02 06:00:00,29.32,28.14065109,29.496,28.1,20351.03337535
2018-08-02 12:00:00,28.167,27.912,28.686,27.8,44741.19368105
2018-08-02 18:00:00,27.904,28.243,28.357,27.8,15613.16513644
2018-08-03 00:00:00,28.223,27.048,28.233,26.625,62025.49697097
2018-08-03 06:00:00,27.045,27.153,27.621,26.784,23908.65089612
2018-08-03 12:00:00,27.141,28.354,28.577,26.917,36757.09971495
2018-08-03 18:00:00,28.367,27.892,28.499,27.313,38751.29590218
2018-08-04 00:00:00,27.923,28.29,28.75827195,27.728,13901.32231842
2018-08-04 06:00:00,28.29,27.642,28.4,27.379,19906.08505836
2018-08-04 12:00:00,27.642,26.544,27.642,26.207,80993.87289583
2018-08-04 18:00:00,26.547,26.717,26.854,26.151,34760.43195199
2018-08-05 00:00:00,26.753,26.931,26.991,26.171,21991.43552334
2018-08-05 06:00:00,26.892,27.07,27.317,26.619,14962.54364705
2018-08-05 12:00:00,27.07,27.171,27.76909098,26.373,43105.69498972
2018-08-05 18:00:00,27.197,27.675,28.1,27.171,29927.96520782
2018-08-06 00:00:00,27.632,28.1,28.31,27.356,34273.18238756
2018-08-06 06:00:00,28.099,26.806,28.175,26.452,44265.38324849
2018-08-06 12:00:00,26.806,26.433,26.8975038,26.276,37562.79084276
2018-08-06 18:00:00,26.403,26.165,26.492,25.674,35520.63257567
2018-08-07 00:00:00,26.171,26.169,26.432,25.851,20540.37411311
2018-08-07 06:00:00,26.131,27.147,27.249,25.999,57322.01371661
2018-08-07 12:00:00,27.147,26.862,27.87634423,26.734,150656.20008991
2018-08-07 18:00:00,26.87,25.102,26.899,24.758,112581.85832927
2018-08-08 00:00:00,25.096,23.977,25.096,23.404,85689.83198203
2018-08-08 06:00:00,23.95,23.568,24.10694273,22.928,83114.3730275
2018-08-08 12:00:00,23.636,21.532,23.75,21.1,135186.77515809
2018-08-08 18:00:00,21.51,21.838,22.687,20.956,114753.6788067
2018-08-09 00:00:00,21.822,22.159,22.489,21.729,25543.60202777
2018-08-09 06:00:00,22.159,21.821,22.424,21.645,39064.85229345
2018-08-09 12:00:00,21.791,22.443,22.693,20.785,93054.48774453
2018-08-09 18:00:00,22.463,22.291,22.905,22.211,73140.65608151
2018-08-10 00:00:00,22.328,21.669,22.665,21.5,26739.61106005
2018-08-10 06:00:00,21.664,20.795,21.981,20.635,62339.46181266
2018-08-10 12:00:00,20.8,21.051,21.796,20.7,66678.31284307
