sma,bma,ratio,dollars
4,8,2.0,1299.4007387161
4,9,2.25,1526.032938369983
4,10,2.5,1419.609862578346
4,11,2.75,1630.9052836984563
4,12,3.0,1378.2308581606478
4,13,3.25,1130.7493494705973
4,14,3.5,1107.3755380357964
4,15,3.75,827.2166347752759
5,10,2.0,2120.686762993271
5,11,2.2,2137.07950929944
5,12,2.4,1752.4666966388559
5,13,2.6,1093.38360603469
5,14,2.8,1141.5508902817546
5,15,3.0,959.2989428088165
5,16,3.2,873.827637214888
5,17,3.4,851.2307985823903
5,18,3.6,728.5713251464462
5,19,3.8,702.4172334548383
6,12,2.0,1129.788132284355
6,13,2.1666666666666665,1061.9133692227106
6,14,2.3333333333333335,870.0428305617461
6,15,2.5,721.1351297621576
6,16,2.6666666666666665,650.7728273174912
6,17,2.8333333333333335,510.05140139354813
6,18,3.0,481.723147930384
6,19,3.1666666666666665,491.32825194712706
6,20,3.3333333333333335,640.902140484214
6,21,3.5,642.2483669706874
6,22,3.6666666666666665,889.6959929731153
6,23,3.8333333333333335,828.2189088433852
7,14,2.0,545.4954912224276
7,15,2.142857142857143,503.7271931793847
7,16,2.2857142857142856,476.73398183838054
7,17,2.4285714285714284,564.0575337888669
7,18,2.5714285714285716,593.084238846641
7,19,2.7142857142857144,515.900098342766
7,20,2.857142857142857,521.016758662226
7,21,3.0,725.3893093474949
7,22,3.142857142857143,779.2200586821946
7,23,3.2857142857142856,717.1082939526946
7,24,3.4285714285714284,949.0655024312967
7,25,3.5714285714285716,942.362650363631
7,26,3.7142857142857144,763.3278639693447
7,27,3.857142857142857,799.8255076183945
8,16,2.0,478.162110386858
8,17,2.125,484.2161580566357
8,18,2.25,555.2169862354789
8,19,2.375,558.6768277533787
8,20,2.5,768.8960242580021
8,21,2.625,593.1059929224815
8,22,2.75,545.2392308215742
8,23,2.875,726.1692864526545
8,24,3.0,946.9407303739882
8,25,3.125,904.6971708857529
8,26,3.25,799.1334242282206
8,27,3.375,788.5323206782504
8,28,3.5,809.4533606104986
8,29,3.625,882.2352233761519
8,30,3.75,927.6878116572846
8,31,3.875,870.3198617849772
9,18,2.0,638.806337679089
9,19,2.111111111111111,629.3298594637257
9,20,2.2222222222222223,693.433113712094
