sma,bma,ratio,dollars
4,8,2.0,1452.6089202484932
4,9,2.25,1276.6968491522473
4,10,2.5,768.3699988812749
4,11,2.75,753.6149044039189
4,12,3.0,665.6198604683847
4,13,3.25,614.4920177202258
4,14,3.5,577.775350235458
4,15,3.75,452.31037265982724
5,10,2.0,764.2189507445645
5,11,2.2,686.1748889941052
5,12,2.4,720.8428127179075
5,13,2.6,524.3334751069323
5,14,2.8,368.3082447991508
5,15,3.0,399.64633189359336
5,16,3.2,419.3699785046276
5,17,3.4,381.4044338247599
5,18,3.6,390.34511320021693
5,19,3.8,312.5801890419343
6,12,2.0,666.9388876007872
6,13,2.1666666666666665,524.6541321214222
6,14,2.3333333333333335,383.0966806354964
6,15,2.5,446.75631175535335
6,16,2.6666666666666665,331.18329121752845
6,17,2.8333333333333335,300.6726663836954
6,18,3.0,366.7726235832895
6,19,3.1666666666666665,293.7216710215386
6,20,3.3333333333333335,410.9428159892599
6,21,3.5,489.1606733034078
6,22,3.6666666666666665,436.4447001987203
6,23,3.8333333333333335,568.4624888855917
7,14,2.0,364.8398450558962
7,15,2.142857142857143,410.9967987877471
7,16,2.2857142857142856,303.45470150195916
7,17,2.4285714285714284,338.00796165238677
7,18,2.5714285714285716,376.94514335443057
7,19,2.7142857142857144,392.65684811265623
7,20,2.857142857142857,454.9986003810088
7,21,3.0,495.36674139735754
7,22,3.142857142857143,484.67918089212014
7,23,3.2857142857142856,504.4753047110573
7,24,3.4285714285714284,531.8433480102939
7,25,3.5714285714285716,580.1695668938412
7,26,3.7142857142857144,535.322076503554
7,27,3.857142857142857,550.7989108209474
8,16,2.0,305.45533676135483
8,17,2.125,296.8601590774356
8,18,2.25,345.64815283117963
8,19,2.375,371.0474506631531
8,20,2.5,556.750640278667
8,21,2.625,550.898278622118
8,22,2.75,495.5955309871914
8,23,2.875,454.84302163435973
8,24,3.0,462.62083078545606
8,25,3.125,491.1434232462477
8,26,3.25,517.2665770400905
8,27,3.375,530.3881801678052
8,28,3.5,511.95348657181086
8,29,3.625,433.0213163750449
8,30,3.75,460.34695252137055
8,31,3.875,516.1149265383586
9,18,2.0,280.1629005145265
9,19,2.111111111111111,322.7193603313271
9,20,2.2222222222222223,403.6043151079063
9,21,2.3333333333333335,359.20052774639345
9,22,2.4444444444444446,335.642418320449
9,23,2.5555555555555554,374.85938522664645
9,24,2.6666666666666665,321.81152337009075
9,25,2.7777777777777777,392.242581183752
9,26,2.888888888888889,390.2123825871308
9,27,3.0,410.6301922390057
9,28,3.111111111111111,446.2955316049753
9,29,3.2222222222222223,441.3571206925899
9,30,3.3333333333333335,359.70958018294357
9,31,3.4444444444444446,384.0166180123883
9,32,3.5555555555555554,423.1025710650197
9,33,3.6666666666666665,442.9793437464462
9,34,3.7777777777777777,410.0690554965418
9,35,3.888888888888889,357.76701640747433
10,20,2.0,373.65497586512924
10,21,2.1,385.3846757494487
10,22,2.2,372.8452039383207
10,23,2.3,385.56283366314614
10,24,2.4,336.30235017269143
10,25,2.5,286.22222092374585
10,26,2.6,326.06002109368944
10,27,2.7,351.1788331577821
10,28,2.8,371.4407751067431
10,29,2.9,378.45160895655124
10,30,3.0,393.5755505164872
10,31,3.1,463.65909764921065
10,32,3.2,481.6779691914723
10,33,3.3,351.42439625974697
10,34,3.4,317.0929927217813
10,35,3.5,383.31536137562074
