sma,bma,ratio,dollars
14,46,3.2857142857142856,2075.6785637028534
14,47,3.357142857142857,2166.5332851854123
14,48,3.4285714285714284,2114.7365504153922
14,49,3.5,2287.6005725486893
14,50,3.5714285714285716,2049.80171109004
14,51,3.642857142857143,2470.586488658036
14,52,3.7142857142857144,2227.732195650171
14,53,3.7857142857142856,2141.928804627729
14,54,3.857142857142857,2297.2141737199736
14,55,3.9285714285714284,2400.4018504877727
15,30,2.0,668.5211819791432
15,31,2.066666666666667,807.8901101122539
15,32,2.1333333333333333,847.6054940036386
15,33,2.2,752.016145385487
15,34,2.2666666666666666,959.5011586479957
15,35,2.3333333333333335,1203.0924091412724
15,36,2.4,1169.2978286128457
15,37,2.466666666666667,1550.6606684418466
15,38,2.533333333333333,1084.4575400003591
15,39,2.6,1444.6543481057392
15,40,2.6666666666666665,1749.0720871270512
15,41,2.7333333333333334,2254.2759189388257
15,42,2.8,2296.6191312834135
15,43,2.8666666666666667,2360.2551578867456
15,44,2.933333333333333,2690.214561696814
15,45,3.0,2349.2663026260234
15,46,3.066666666666667,2004.8375289938037
15,47,3.1333333333333333,2166.959514886431
15,48,3.2,2152.1832038790744
15,49,3.2666666666666666,2114.4499365468932
15,50,3.3333333333333335,2075.6920642177374
15,51,3.4,2252.5035481277123
15,52,3.466666666666667,2071.1843045933683
15,53,3.533333333333333,1962.8966732047907
15,54,3.6,2116.7961207548383
15,55,3.6666666666666665,2203.986257490553
15,56,3.7333333333333334,2163.8032144890803
15,57,3.8,2054.0326000223054
15,58,3.8666666666666667,2054.0326000223054
15,59,3.933333333333333,1925.682476577114
