sma,bma,ratio,dollars
4,8,2.0,2583.626008275625
4,9,2.25,2502.2738410893526
4,10,2.5,1704.596670171014
4,11,2.75,1838.0223599866513
4,12,3.0,1942.6977230603645
4,13,3.25,2070.9634300545436
4,14,3.5,2280.0713237673367
4,15,3.75,2092.0715818534113
5,10,2.0,1257.5710139166004
5,11,2.2,2572.4209090049776
5,12,2.4,3088.7178841135506
5,13,2.6,2934.766306360005
5,14,2.8,2851.914227624126
5,15,3.0,2656.855207803974
5,16,3.2,2398.0945583009593
5,17,3.4,2301.3462661429626
5,18,3.6,2596.9493468726623
5,19,3.8,2265.7153808822163
6,12,2.0,2944.5028875020553
6,13,2.1666666666666665,3455.309864874539
6,14,2.3333333333333335,2870.110528119284
6,15,2.5,2734.0206177270798
6,16,2.6666666666666665,2655.1159905064596
6,17,2.8333333333333335,1978.9557556116895
6,18,3.0,2166.0091141595667
6,19,3.1666666666666665,2018.110402194165
6,20,3.3333333333333335,2057.3990570630017
6,21,3.5,1939.3921622864307
6,22,3.6666666666666665,2441.9244591693955
6,23,3.8333333333333335,2176.353221559311
7,14,2.0,2472.453234890107
7,15,2.142857142857143,2348.8859316554963
7,16,2.2857142857142856,2434.434794374968
7,17,2.4285714285714284,2131.656030212993
7,18,2.5714285714285716,2003.4483686814256
7,19,2.7142857142857144,1895.4733645611677
7,20,2.857142857142857,1849.694999077426
7,21,3.0,2134.8560760558903
7,22,3.142857142857143,2153.6227637477236
7,23,3.2857142857142856,1976.7811270770292
7,24,3.4285714285714284,2546.5341851768676
7,25,3.5714285714285716,2299.4604549016412
7,26,3.7142857142857144,2563.5358679067695
7,27,3.857142857142857,3268.568765936538
8,16,2.0,2549.964469295015
8,17,2.125,2263.1972152236895
8,18,2.25,2108.746270989733
8,19,2.375,1739.4610313751818
8,20,2.5,1814.2446012141236
8,21,2.625,2132.2283073175986
8,22,2.75,2171.46931155399
8,23,2.875,2161.8455583138675
8,24,3.0,2232.1311533056405
8,25,3.125,2048.3694884584115
8,26,3.25,2319.2537518943527
8,27,3.375,2223.093579735484
8,28,3.5,2520.979764876531
8,29,3.625,2626.3682951283527
8,30,3.75,2773.178163710812
8,31,3.875,2348.2490273594585
9,18,2.0,2416.9661155794633
9,19,2.111111111111111,3305.1352530623135
9,20,2.2222222222222223,2700.932677386582
9,21,2.3333333333333335,2474.430766122779
9,22,2.4444444444444446,2046.811168047128
9,23,2.5555555555555554,2263.7543338028054
9,24,2.6666666666666665,2230.40847478784
9,25,2.7777777777777777,1961.7304834456106
9,26,2.888888888888889,1721.3285996186182
9,27,3.0,2120.0106729104177
9,28,3.111111111111111,1862.0108462899755
9,29,3.2222222222222223,2426.7648559443596
9,30,3.3333333333333335,2790.983679968907
9,31,3.4444444444444446,2241.764953024752
9,32,3.5555555555555554,2229.383903060562
9,33,3.6666666666666665,2316.7063923506375
9,34,3.7777777777777777,2207.3753836658516
9,35,3.888888888888889,2232.386862721288
10,20,2.0,2518.293948163844
10,21,2.1,2935.3793709015167
10,22,2.2,2208.516084988773
