sma,bma,ratio,dollars
4,8,2.0,2107.927174699904
4,9,2.25,1962.9067788790958
4,10,2.5,1752.7775388376567
4,11,2.75,2437.564218347086
4,12,3.0,3168.5328989384957
4,13,3.25,3473.448210486489
4,14,3.5,2999.1956018296887
4,15,3.75,3132.640483727598
5,10,2.0,2438.7658982952335
5,11,2.2,2558.146220039289
5,12,2.4,2546.298735438832
5,13,2.6,2824.9372606757383
5,14,2.8,2838.9673694757394
5,15,3.0,3102.532945200196
5,16,3.2,2988.0627273449795
5,17,3.4,2659.6965806593294
5,18,3.6,2677.460457415515
5,19,3.8,2417.477966905238
6,12,2.0,2591.5904691189344
6,13,2.1666666666666665,2697.647440520647
6,14,2.3333333333333335,2912.4756954297586
6,15,2.5,2807.3492265669747
6,16,2.6666666666666665,2528.004202247042
6,17,2.8333333333333335,2241.9173981909425
6,18,3.0,2621.815713263585
6,19,3.1666666666666665,3038.955814517386
6,20,3.3333333333333335,2881.981840280197
6,21,3.5,3431.9631087622397
6,22,3.6666666666666665,3250.612605120154
6,23,3.8333333333333335,2864.7411865152562
7,14,2.0,2780.905860779832
7,15,2.142857142857143,2708.0062720924616
7,16,2.2857142857142856,2417.0934501585816
7,17,2.4285714285714284,2357.155392878203
7,18,2.5714285714285716,2649.794875329055
7,19,2.7142857142857144,2796.415033202407
7,20,2.857142857142857,2850.188747966135
7,21,3.0,2851.479966670122
7,22,3.142857142857143,2781.5676609131533
7,23,3.2857142857142856,2783.7393179850496
7,24,3.4285714285714284,2382.7345388071085
7,25,3.5714285714285716,2221.4000734447254
7,26,3.7142857142857144,2114.5879253810263
7,27,3.857142857142857,2510.5907952613934
8,16,2.0,2656.13037469682
8,17,2.125,2440.7967445771897
8,18,2.25,2714.93743102604
8,19,2.375,2825.1364169115627
8,20,2.5,2927.9675402801886
8,21,2.625,2752.920153106258
8,22,2.75,2647.98848427329
8,23,2.875,2382.040272259408
8,24,3.0,2351.5938654535626
8,25,3.125,2387.7935115827813
8,26,3.25,2517.5629715151563
8,27,3.375,2428.9761585231236
8,28,3.5,2500.041193115315
8,29,3.625,2230.5988472114213
8,30,3.75,1922.6776176385663
8,31,3.875,1938.5268906649114
9,18,2.0,2876.175338404577
9,19,2.111111111111111,2804.0689470603047
9,20,2.2222222222222223,2604.0343567030845
9,21,2.3333333333333335,2409.610415715091
9,22,2.4444444444444446,2541.367418465012
9,23,2.5555555555555554,2175.918974329464
9,24,2.6666666666666665,2271.1462253618465
9,25,2.7777777777777777,2253.401685241919
9,26,2.888888888888889,2064.875861551725
9,27,3.0,1916.6468848874604
9,28,3.111111111111111,1884.7380017369073
9,29,3.2222222222222223,1754.337748483304
9,30,3.3333333333333335,1855.4330446339538
9,31,3.4444444444444446,1849.4089763410423
9,32,3.5555555555555554,1715.7359197566486
9,33,3.6666666666666665,1870.3050535056555
9,34,3.7777777777777777,1987.9410078717267
9,35,3.888888888888889,2032.556300564388
10,20,2.0,2209.0694962713733
