sewma,bewma,ratio,dollars
4,8,2.0,486.0346390192034
4,9,2.25,470.6404122242199
4,10,2.5,434.88929721717574
4,11,2.75,385.250488318002
4,12,3.0,397.997492016993
4,13,3.25,378.1834726007774
4,14,3.5,339.17245647740054
4,15,3.75,330.7863243117504
5,10,2.0,317.49944454316
5,11,2.2,357.1326610915206
5,12,2.4,421.7596316452571
5,13,2.6,365.276137141399
5,14,2.8,405.90341588779177
5,15,3.0,434.6064462789859
5,16,3.2,404.2052874061441
5,17,3.4,401.54088687561864
5,18,3.6,397.90850020221296
5,19,3.8,397.90850020221296
6,12,2.0,451.14616728660593
6,13,2.1666666666666665,477.6325375705862
6,14,2.3333333333333335,433.475427148544
6,15,2.5,416.04699012282344
6,16,2.6666666666666665,401.6010537241446
6,17,2.8333333333333335,428.6839082738865
6,18,3.0,465.5347354990037
6,19,3.1666666666666665,528.7103765336973
6,20,3.3333333333333335,524.745484684943
6,21,3.5,507.61431369454317
6,22,3.6666666666666665,493.35016378089017
6,23,3.8333333333333335,531.3246668189114
7,14,2.0,419.91120365337605
7,15,2.142857142857143,428.0968785676069
7,16,2.2857142857142856,461.33964532710974
7,17,2.4285714285714284,524.7614007348049
7,18,2.5714285714285716,519.5682470802606
7,19,2.7142857142857144,539.0590895368995
7,20,2.857142857142857,539.8526825094905
7,21,3.0,523.2389920779829
7,22,3.142857142857143,532.9631243003183
7,23,3.2857142857142856,613.1311519448674
7,24,3.4285714285714284,614.3544486238152
7,25,3.5714285714285716,584.8713454771539
7,26,3.7142857142857144,719.6482922881971
7,27,3.857142857142857,662.9684644666462
8,16,2.0,576.4229229715964
8,17,2.125,578.7195887234226
8,18,2.25,568.5216508504772
8,19,2.375,554.7120141578616
8,20,2.5,553.2974022611864
8,21,2.625,634.760075260698
8,22,2.75,671.7218912948525
8,23,2.875,569.3741979450547
8,24,3.0,712.8688116839129
8,25,3.125,607.9213634715833
8,26,3.25,532.0592243402735
8,27,3.375,553.1148368808413
8,28,3.5,553.1148368808413
8,29,3.625,593.2816170367821
8,30,3.75,602.1565920700235
8,31,3.875,602.1565920700235
9,18,2.0,586.578449013739
9,19,2.111111111111111,679.7041721176194
9,20,2.2222222222222223,561.390549085595
9,21,2.3333333333333335,578.7625312382252
9,22,2.4444444444444446,628.699002636304
9,23,2.5555555555555554,546.5980980176583
9,24,2.6666666666666665,527.0469353785693
9,25,2.7777777777777777,509.8183967807147
9,26,2.888888888888889,553.1148368808413
9,27,3.0,556.187539930924
9,28,3.111111111111111,582.1163647945069
9,29,3.2222222222222223,602.1565920700235
9,30,3.3333333333333335,602.1565920700235
9,31,3.4444444444444446,699.465027641654
9,32,3.5555555555555554,722.7704837907634
9,33,3.6666666666666665,631.201187045177
9,34,3.7777777777777777,625.0503343868348
9,35,3.888888888888889,583.693404341919
10,20,2.0,617.0968314280375
10,21,2.1,539.1782589334445
10,22,2.2,570.7050131747171
10,23,2.3,521.1915893233089
10,24,2.4,500.2238790435234
10,25,2.5,513.902338221215
10,26,2.6,556.187539930924
10,27,2.7,602.1565920700235
10,28,2.8,602.1565920700235
10,29,2.9,625.3291931942135
10,30,3.0,726.3823184250053
10,31,3.1,691.0470654350406
10,32,3.2,683.8846897024306
10,33,3.3,669.0326362214296
10,34,3.4,624.765583774976
10,35,3.5,624.765583774976
10,36,3.6,624.765583774976
10,37,3.7,624.765583774976
10,38,3.8,624.765583774976
10,39,3.9,607.6654504947226
11,22,2.0,510.10457641779163
11,23,2.090909090909091,504.94854378065236
11,24,2.1818181818181817,513.902338221215
11,25,2.272727272727273,556.187539930924
11,26,2.3636363636363638,602.1565920700235
11,27,2.4545454545454546,625.3291931942135
11,28,2.5454545454545454,642.7464591420548
11,29,2.6363636363636362,721.9709844607368
11,30,2.727272727272727,721.2136589837509
11,31,2.8181818181818183,739.6732943029779
11,32,2.909090909090909,624.765583774976
11,33,3.0,624.765583774976
11,34,3.090909090909091,624.765583774976
11,35,3.1818181818181817,624.765583774976
11,36,3.272727272727273,624.765583774976
11,37,3.3636363636363638,624.765583774976
11,38,3.4545454545454546,607.6654504947226
11,39,3.5454545454545454,607.6654504947226
11,40,3.6363636363636362,607.6654504947226
11,41,3.727272727272727,516.6103812406129
11,42,3.8181818181818183,516.6103812406129
11,43,3.909090909090909,491.2449905026248
12,24,2.0,577.591128603362
12,25,2.0833333333333335,625.3291931942135
12,26,2.1666666666666665,619.2355612283055
12,27,2.25,645.663811988476
12,28,2.3333333333333335,672.5566576744844
12,29,2.4166666666666665,753.3383953378856
12,30,2.5,690.7322490692533
12,31,2.5833333333333335,624.765583774976
12,32,2.6666666666666665,624.765583774976
12,33,2.75,624.765583774976
12,34,2.8333333333333335,624.765583774976
12,35,2.9166666666666665,624.765583774976
12,36,3.0,624.765583774976
12,37,3.0833333333333335,516.6103812406129
12,38,3.1666666666666665,505.9463088056371
12,39,3.25,505.9463088056371
12,40,3.3333333333333335,491.2449905026248
12,41,3.4166666666666665,512.351011013238
12,42,3.5,496.94004054757636
12,43,3.5833333333333335,496.94004054757636
12,44,3.6666666666666665,496.94004054757636
12,45,3.75,496.94004054757636
12,46,3.8333333333333335,496.94004054757636
12,47,3.9166666666666665,496.94004054757636
13,26,2.0,655.5674522519589
13,27,2.076923076923077,699.9318366454497
13,28,2.1538461538461537,703.4931883167558
13,29,2.230769230769231,690.7322490692533
13,30,2.3076923076923075,624.765583774976
13,31,2.3846153846153846,624.765583774976
13,32,2.4615384615384617,624.765583774976
13,33,2.5384615384615383,624.765583774976
13,34,2.6153846153846154,520.1839938775546
13,35,2.6923076923076925,542.5333597872997
13,36,2.769230769230769,527.6839618654576
13,37,2.8461538461538463,512.351011013238
13,38,2.923076923076923,512.351011013238
13,39,3.0,512.351011013238
13,40,3.076923076923077,512.351011013238
13,41,3.1538461538461537,496.94004054757636
13,42,3.230769230769231,496.94004054757636
13,43,3.3076923076923075,496.94004054757636
13,44,3.3846153846153846,496.94004054757636
13,45,3.4615384615384617,496.94004054757636
13,46,3.5384615384615383,496.94004054757636
13,47,3.6153846153846154,469.1191374250229
13,48,3.6923076923076925,469.1191374250229
13,49,3.769230769230769,469.1191374250229
13,50,3.8461538461538463,423.79514096006335
13,51,3.923076923076923,425.56046367997476
14,28,2.0,690.7322490692533
14,29,2.0714285714285716,624.765583774976
14,30,2.142857142857143,624.765583774976
14,31,2.2142857142857144,611.8689295802683
14,32,2.2857142857142856,542.5333597872997
14,33,2.357142857142857,542.5333597872997
14,34,2.4285714285714284,542.5333597872997
14,35,2.5,512.351011013238
14,36,2.5714285714285716,512.351011013238
14,37,2.642857142857143,512.351011013238
14,38,2.7142857142857144,512.351011013238
14,39,2.7857142857142856,512.351011013238
14,40,2.857142857142857,496.94004054757636
14,41,2.9285714285714284,496.94004054757636
14,42,3.0,496.94004054757636
14,43,3.0714285714285716,496.94004054757636
14,44,3.142857142857143,496.94004054757636
14,45,3.2142857142857144,471.07325768644347
14,46,3.2857142857142856,471.07325768644347
14,47,3.357142857142857,425.56046367997476
14,48,3.4285714285714284,425.56046367997476
14,49,3.5,425.56046367997476
14,50,3.5714285714285716,425.56046367997476
14,51,3.642857142857143,448.0897814136687
14,52,3.7142857142857144,448.0897814136687
14,53,3.7857142857142856,448.0897814136687
14,54,3.857142857142857,448.0897814136687
14,55,3.9285714285714284,416.63868476870294
15,30,2.0,542.5333597872997
15,31,2.066666666666667,542.5333597872997
15,32,2.1333333333333333,542.5333597872997
15,33,2.2,512.351011013238
15,34,2.2666666666666666,512.351011013238
15,35,2.3333333333333335,512.351011013238
15,36,2.4,512.351011013238
15,37,2.466666666666667,463.4277145897243
15,38,2.533333333333333,449.4883045583331
15,39,2.6,449.4883045583331
15,40,2.6666666666666665,451.36065239737087
15,41,2.7333333333333334,451.36065239737087
15,42,2.8,451.36065239737087
15,43,2.8666666666666667,451.36065239737087
15,44,2.933333333333333,384.9246100108865
15,45,3.0,384.9246100108865
15,46,3.066666666666667,384.9246100108865
15,47,3.1333333333333333,384.9246100108865
15,48,3.2,384.9246100108865
15,49,3.2666666666666666,384.9246100108865
15,50,3.3333333333333335,405.30265163501383
15,51,3.4,405.30265163501383
15,52,3.466666666666667,405.30265163501383
15,53,3.533333333333333,376.85475258492215
15,54,3.6,376.85475258492215
15,55,3.6666666666666665,416.63868476870294
15,56,3.7333333333333334,416.63868476870294
15,57,3.8,416.63868476870294
15,58,3.8666666666666667,439.55742516052845
15,59,3.933333333333333,464.7884490092149
