sewma,bewma,ratio,dollars
4,8,2.0,916.4955635100773
4,9,2.25,956.5864227240298
4,10,2.5,984.2814040390226
4,11,2.75,919.9441445076569
4,12,3.0,967.1777817344891
4,13,3.25,979.8608510292506
4,14,3.5,695.2468075239464
4,15,3.75,676.3347513607556
5,10,2.0,883.2415872811794
5,11,2.2,943.4429204648746
5,12,2.4,846.1411069534059
5,13,2.6,671.9398563464225
5,14,2.8,760.0896912580813
5,15,3.0,780.3801319131173
5,16,3.2,709.400074016279
5,17,3.4,706.436274623316
5,18,3.6,710.7880381220222
5,19,3.8,738.9022382117139
6,12,2.0,705.8479881673732
6,13,2.1666666666666665,767.5336745879217
6,14,2.3333333333333335,735.2161973978838
6,15,2.5,676.3598318591016
6,16,2.6666666666666665,736.0250812882327
6,17,2.8333333333333335,801.3213794133864
6,18,3.0,773.2451627183532
6,19,3.1666666666666665,789.7517258291111
6,20,3.3333333333333335,843.9386097730522
6,21,3.5,790.6154140324273
6,22,3.6666666666666665,790.4054193708322
6,23,3.8333333333333335,719.8588324575412
7,14,2.0,683.5006826735499
7,15,2.142857142857143,729.7889140458392
7,16,2.2857142857142856,737.3071466256245
7,17,2.4285714285714284,746.9979486802614
7,18,2.5714285714285716,904.0140610837724
7,19,2.7142857142857144,848.1417828965753
7,20,2.857142857142857,877.4745850146496
7,21,3.0,855.36317576427
7,22,3.142857142857143,687.3493758844628
7,23,3.2857142857142856,713.8367334137381
7,24,3.4285714285714284,736.1835802050272
7,25,3.5714285714285716,861.8465067207828
7,26,3.7142857142857144,885.5368348349266
7,27,3.857142857142857,806.1013067014632
8,16,2.0,869.3087035198133
8,17,2.125,932.5751931875989
8,18,2.25,891.7476837001313
8,19,2.375,887.813476982179
8,20,2.5,790.8905399160994
8,21,2.625,707.2468825843936
8,22,2.75,759.442329589629
8,23,2.875,889.8147905587668
8,24,3.0,838.3169517368781
8,25,3.125,794.2468757205593
8,26,3.25,806.1013067014632
8,27,3.375,780.126931263305
8,28,3.5,780.126931263305
8,29,3.625,709.7407845952689
8,30,3.75,709.7407845952689
8,31,3.875,709.7407845952689
9,18,2.0,887.813476982179
9,19,2.111111111111111,815.6495763972622
9,20,2.2222222222222223,734.5010006468026
9,21,2.3333333333333335,889.8147905587668
9,22,2.4444444444444446,819.0206536150573
9,23,2.5555555555555554,815.0830543188309
9,24,2.6666666666666665,794.2468757205593
9,25,2.7777777777777777,780.126931263305
9,26,2.888888888888889,829.858911316079
9,27,3.0,829.858911316079
9,28,3.111111111111111,709.7407845952689
9,29,3.2222222222222223,709.7407845952689
9,30,3.3333333333333335,657.5165104503446
9,31,3.4444444444444446,657.5165104503446
9,32,3.5555555555555554,657.5165104503446
9,33,3.6666666666666665,611.0748238386102
9,34,3.7777777777777777,556.0168505752645
9,35,3.888888888888889,556.0168505752645
10,20,2.0,889.8147905587668
10,21,2.1,838.3169517368781
10,22,2.2,815.0830543188309
10,23,2.3,806.1013067014632
10,24,2.4,829.858911316079
10,25,2.5,829.858911316079
10,26,2.6,709.7407845952689
10,27,2.7,657.5165104503446
10,28,2.8,657.5165104503446
10,29,2.9,657.5165104503446
10,30,3.0,657.5165104503446
10,31,3.1,611.0748238386102
10,32,3.2,556.0168505752645
10,33,3.3,556.0168505752645
10,34,3.4,556.0168505752645
10,35,3.5,556.0168505752645
10,36,3.6,570.5605508921224
10,37,3.7,583.2444924567012
10,38,3.8,583.2444924567012
10,39,3.9,583.2444924567012
11,22,2.0,857.4891161704604
11,23,2.090909090909091,829.858911316079
11,24,2.1818181818181817,829.858911316079
11,25,2.272727272727273,657.5165104503446
11,26,2.3636363636363638,657.5165104503446
11,27,2.4545454545454546,657.5165104503446
11,28,2.5454545454545454,657.5165104503446
11,29,2.6363636363636362,657.5165104503446
11,30,2.727272727272727,556.0168505752645
11,31,2.8181818181818183,556.0168505752645
11,32,2.909090909090909,570.5605508921224
11,33,3.0,570.5605508921224
11,34,3.090909090909091,570.5605508921224
11,35,3.1818181818181817,583.2444924567012
11,36,3.272727272727273,583.2444924567012
11,37,3.3636363636363638,583.2444924567012
11,38,3.4545454545454546,583.2444924567012
11,39,3.5454545454545454,532.9312320034403
11,40,3.6363636363636362,471.32121149158166
11,41,3.727272727272727,471.32121149158166
11,42,3.8181818181818183,471.32121149158166
11,43,3.909090909090909,471.32121149158166
12,24,2.0,657.5165104503446
12,25,2.0833333333333335,657.5165104503446
12,26,2.1666666666666665,657.5165104503446
12,27,2.25,657.5165104503446
12,28,2.3333333333333335,611.0748238386102
12,29,2.4166666666666665,570.5605508921224
12,30,2.5,570.5605508921224
12,31,2.5833333333333335,590.323672536915
12,32,2.6666666666666665,590.323672536915
12,33,2.75,603.4469614760789
12,34,2.8333333333333335,603.4469614760789
12,35,2.9166666666666665,571.9138996656131
12,36,3.0,571.9138996656131
12,37,3.0833333333333335,522.5780664723793
12,38,3.1666666666666665,487.6468730220094
12,39,3.25,487.6468730220094
12,40,3.3333333333333335,487.6468730220094
12,41,3.4166666666666665,487.6468730220094
12,42,3.5,487.6468730220094
12,43,3.5833333333333335,493.2262766479202
12,44,3.6666666666666665,476.7138253313224
12,45,3.75,476.7138253313224
12,46,3.8333333333333335,476.7138253313224
12,47,3.9166666666666665,476.7138253313224
13,26,2.0,611.0748238386102
13,27,2.076923076923077,590.323672536915
13,28,2.1538461538461537,590.323672536915
13,29,2.230769230769231,590.323672536915
13,30,2.3076923076923075,590.323672536915
13,31,2.3846153846153846,590.323672536915
13,32,2.4615384615384617,571.9138996656131
13,33,2.5384615384615383,571.9138996656131
13,34,2.6153846153846154,571.9138996656131
13,35,2.6923076923076925,522.5780664723793
13,36,2.769230769230769,487.6468730220094
13,37,2.8461538461538463,487.6468730220094
13,38,2.923076923076923,487.6468730220094
13,39,3.0,487.6468730220094
13,40,3.076923076923077,487.6468730220094
13,41,3.1538461538461537,493.2262766479202
13,42,3.230769230769231,493.2262766479202
13,43,3.3076923076923075,493.2262766479202
13,44,3.3846153846153846,509.19605264779597
13,45,3.4615384615384617,552.4083713569338
13,46,3.5384615384615383,552.4083713569338
13,47,3.6153846153846154,506.7279592351535
13,48,3.6923076923076925,506.7279592351535
13,49,3.769230769230769,523.7465304941007
13,50,3.8461538461538463,479.48113009472746
13,51,3.923076923076923,479.48113009472746
14,28,2.0,590.323672536915
14,29,2.0714285714285716,559.4763669033684
14,30,2.142857142857143,571.9138996656131
14,31,2.2142857142857144,571.9138996656131
14,32,2.2857142857142856,571.9138996656131
14,33,2.357142857142857,522.5780664723793
14,34,2.4285714285714284,487.6468730220094
14,35,2.5,487.6468730220094
14,36,2.5714285714285716,487.6468730220094
14,37,2.642857142857143,487.6468730220094
14,38,2.7142857142857144,487.6468730220094
14,39,2.7857142857142856,509.19605264779597
14,40,2.857142857142857,509.19605264779597
14,41,2.9285714285714284,509.19605264779597
14,42,3.0,509.19605264779597
14,43,3.0714285714285716,552.4083713569338
14,44,3.142857142857143,527.3604427537394
14,45,3.2142857142857144,524.2800425040077
14,46,3.2857142857142856,524.2800425040077
14,47,3.357142857142857,541.8881043849149
14,48,3.4285714285714284,479.48113009472746
14,49,3.5,479.48113009472746
14,50,3.5714285714285716,479.48113009472746
14,51,3.642857142857143,499.53950631842105
14,52,3.7142857142857144,499.53950631842105
14,53,3.7857142857142856,475.6163123298219
14,54,3.857142857142857,427.82602779978214
14,55,3.9285714285714284,437.2514308845964
15,30,2.0,571.9138996656131
15,31,2.066666666666667,522.5780664723793
15,32,2.1333333333333333,487.6468730220094
15,33,2.2,487.6468730220094
15,34,2.2666666666666666,487.6468730220094
15,35,2.3333333333333335,463.98520147431844
15,36,2.4,463.98520147431844
15,37,2.466666666666667,509.19605264779597
15,38,2.533333333333333,509.19605264779597
15,39,2.6,509.19605264779597
15,40,2.6666666666666665,509.19605264779597
15,41,2.7333333333333334,552.4083713569338
15,42,2.8,527.6667857411583
15,43,2.8666666666666667,524.584596090974
15,44,2.933333333333333,463.24289031560653
15,45,3.0,478.8010058593717
15,46,3.066666666666667,438.33425906108147
15,47,3.1333333333333333,438.33425906108147
15,48,3.2,438.33425906108147
15,49,3.2666666666666666,401.59268194720465
15,50,3.3333333333333335,401.59268194720465
15,51,3.4,382.3602098141583
15,52,3.466666666666667,382.3602098141583
15,53,3.533333333333333,382.3602098141583
15,54,3.6,350.23422297217184
15,55,3.6666666666666665,340.0748442224996
15,56,3.7333333333333334,340.0748442224996
15,57,3.8,356.8558432767767
15,58,3.8666666666666667,349.45636939452146
15,59,3.933333333333333,400.72848487796807
