sma,bma,ratio,dollars
4,8,2.0,1673.300533641537
4,9,2.25,1422.5254453703042
4,10,2.5,1363.6762677337579
4,11,2.75,1701.7355901816704
4,12,3.0,2651.9405333503028
4,13,3.25,2169.0420419520115
4,14,3.5,2015.308636277624
4,15,3.75,2135.2214776676396
5,10,2.0,1636.3913894785064
5,11,2.2,2062.7164076782906
5,12,2.4,2565.2943906317387
5,13,2.6,2755.03990062921
5,14,2.8,2320.169435746523
5,15,3.0,2314.9662635953937
5,16,3.2,2323.330094362903
5,17,3.4,1840.899257752514
5,18,3.6,1690.6066229125768
5,19,3.8,1425.8208403213184
6,12,2.0,2445.1819115721914
6,13,2.1666666666666665,3093.164131131371
6,14,2.3333333333333335,3067.3643428002833
6,15,2.5,2733.8220515977014
6,16,2.6666666666666665,2284.311067063689
6,17,2.8333333333333335,2130.759594115627
6,18,3.0,1838.5764090538128
6,19,3.1666666666666665,1857.393120822401
6,20,3.3333333333333335,1670.2260740890995
6,21,3.5,2066.579852139242
6,22,3.6666666666666665,2108.935479924011
6,23,3.8333333333333335,2122.978877841966
7,14,2.0,2746.9487680091934
7,15,2.142857142857143,2270.154376096464
7,16,2.2857142857142856,2552.8704104633703
7,17,2.4285714285714284,1965.7744214764741
7,18,2.5714285714285716,2062.070773783649
7,19,2.7142857142857144,2270.066331906013
7,20,2.857142857142857,2123.3541928480163
7,21,3.0,2406.2840574898123
7,22,3.142857142857143,1988.88932365423
7,23,3.2857142857142856,1845.8906717179855
7,24,3.4285714285714284,1808.4776958402795
7,25,3.5714285714285716,1708.664019698535
7,26,3.7142857142857144,1853.3233567828868
7,27,3.857142857142857,1696.9862265998427
8,16,2.0,2581.4254881532897
8,17,2.125,2252.2832982567425
8,18,2.25,2481.540873304788
8,19,2.375,2437.488715264126
8,20,2.5,2078.511582491735
8,21,2.625,1858.189119789635
8,22,2.75,1876.0037427808154
8,23,2.875,1837.9942289432743
8,24,3.0,1861.4803663417229
8,25,3.125,1640.5311082787073
8,26,3.25,1511.3999961722695
8,27,3.375,1412.529342674721
8,28,3.5,1459.44079494551
8,29,3.625,1622.2750192408655
8,30,3.75,1644.6997686066697
8,31,3.875,2020.1037669246027
9,18,2.0,2441.1412858821664
9,19,2.111111111111111,1774.7765711446461
9,20,2.2222222222222223,1642.7431883855427
9,21,2.3333333333333335,1650.4703049198627
9,22,2.4444444444444446,1668.1512010484978
9,23,2.5555555555555554,1667.5998771857337
9,24,2.6666666666666665,1719.8397199610417
9,25,2.7777777777777777,1490.3894398687125
9,26,2.888888888888889,1557.286255659809
9,27,3.0,1690.5415517787626
9,28,3.111111111111111,1719.7406263839262
9,29,3.2222222222222223,1788.1994661880362
9,30,3.3333333333333335,1875.4721788815004
9,31,3.4444444444444446,1945.128659666408
9,32,3.5555555555555554,2133.9882507241327
9,33,3.6666666666666665,1943.720159689761
9,34,3.7777777777777777,2118.7978491027698
9,35,3.888888888888889,2143.3968436732926
10,20,2.0,1543.165418554414
10,21,2.1,1460.0453505973508
10,22,2.2,1503.5662639759823
10,23,2.3,1866.637359315037
