MTS,open,close,high,low,volume
2018-06-14 00:00:00,0.10019,0.09793,0.105,0.09793,3029.77369565
2018-06-14 06:00:00,0.11039,0.111,0.111,0.10226,20252.1697278
2018-06-14 12:00:00,0.11069,0.10432,0.11069,0.10013,7165.66205252
2018-06-14 18:00:00,0.10991,0.10151,0.11001,0.10112,31452.42441912
2018-06-15 00:00:00,0.10989,0.10817,0.10989,0.10766,590.0
2018-06-15 06:00:00,0.10717,0.1017,0.10979,0.10021,11305.22508053
2018-06-15 12:00:00,0.10161,0.10303,0.10303,0.10161,4302.7312
2018-06-15 18:00:00,0.10117,0.10152,0.10466,0.10095,3438.03809364
2018-06-16 00:00:00,0.10152,0.10105,0.10152,0.1002,8315.12394525
2018-06-16 06:00:00,0.10167,0.09696,0.10167,0.09696,16013.12854623
2018-06-16 12:00:00,0.097083,0.10256,0.10368,0.097082,4184.84320152
2018-06-16 18:00:00,0.1009,0.1009,0.1009,0.1009,787.9212
2018-06-17 00:00:00,0.098182,0.098181,0.098182,0.098181,1474.66052682
2018-06-17 06:00:00,0.10466,0.10466,0.10466,0.10466,172.45005178
2018-06-18 06:00:00,0.09972,0.09971,0.099781,0.09971,1399.3
2018-06-18 12:00:00,0.10222,0.098501,0.11529,0.098501,18053.83389771
2018-06-18 18:00:00,0.11486,0.10418,0.11486,0.10418,1125.46663922
2018-06-19 06:00:00,0.11436,0.11436,0.11436,0.11436,11000.0
2018-06-19 12:00:00,0.10435,0.10377,0.10435,0.10377,2666.20795187
2018-06-20 06:00:00,0.10377,0.10998,0.10998,0.10377,2115.349
2018-06-20 12:00:00,0.11039,0.10471,0.11039,0.10471,831.99451392
2018-06-20 18:00:00,0.11071,0.11071,0.11071,0.11071,1000.0
2018-06-21 06:00:00,0.1115,0.10666,0.11299,0.10312,2310.1
2018-06-21 12:00:00,0.10276,0.10172,0.11197,0.10103,9641.56411194
2018-06-21 18:00:00,0.11055,0.11107,0.11107,0.11055,300.0
2018-06-22 00:00:00,0.10888,0.10726,0.10888,0.10726,58008.93936751
2018-06-22 06:00:00,0.10247,0.10917,0.10917,0.101,5572.8668
2018-06-22 12:00:00,0.10092,0.10052,0.10092,0.10002,693.81604902
2018-06-22 18:00:00,0.10001,0.095394,0.10001,0.095394,51308.66953239
2018-06-23 06:00:00,0.097916,0.096649,0.097916,0.096649,5489.00523815
2018-06-24 00:00:00,0.095132,0.090021,0.095132,0.09,9677.98896263
2018-06-24 06:00:00,0.09,0.092,0.092,0.089276,20151.0481326
2018-06-24 12:00:00,0.092,0.088004,0.092,0.088004,16016.25813301
2018-06-24 18:00:00,0.09392,0.095,0.095,0.092376,49528.34778518
2018-06-25 00:00:00,0.10006,0.10007,0.10007,0.10006,1535.84477377
2018-06-25 06:00:00,0.0965,0.0965,0.0965,0.0965,2673.8013052
2018-06-25 12:00:00,0.09513,0.099726,0.099726,0.094,14486.96908063
2018-06-25 18:00:00,0.099582,0.095164,0.099582,0.095164,274.725
2018-06-26 00:00:00,0.094003,0.094,0.094003,0.094,9724.16027237
2018-06-26 06:00:00,0.092053,0.092051,0.092053,0.092051,1998.0
2018-06-27 00:00:00,0.093101,0.090316,0.098804,0.090316,6219.57286975
2018-06-27 06:00:00,0.091353,0.098517,0.0987,0.091353,9105.03202907
2018-06-27 12:00:00,0.093002,0.090397,0.093002,0.090397,6710.92808264
2018-06-27 18:00:00,0.091733,0.091733,0.091733,0.091733,429.22
2018-06-28 00:00:00,0.092212,0.092212,0.092212,0.092212,589.66518493
2018-06-28 06:00:00,0.0935,0.092202,0.0935,0.092202,1400.0
2018-06-28 12:00:00,0.0935,0.093602,0.093602,0.0935,2527.54231226
2018-06-28 18:00:00,0.093601,0.088053,0.093601,0.088053,12020.48282466
2018-06-29 00:00:00,0.088371,0.0889,0.0889,0.088,2872.22701365
2018-06-29 06:00:00,0.097996,0.08889,0.097996,0.08889,2036.6
2018-06-29 12:00:00,0.089,0.09031,0.09031,0.089,6135.7987478
2018-06-29 18:00:00,0.09,0.095,0.095,0.089999,102178.86827606
2018-06-30 00:00:00,0.095998,0.0999,0.1,0.090848,40863.04751771
2018-06-30 06:00:00,0.095342,0.101,0.101,0.095342,7673.1244466
2018-06-30 12:00:00,0.10064,0.1003,0.10064,0.10011,7715.87161716
2018-06-30 18:00:00,0.1005,0.09868,0.1005,0.09868,338.1564
2018-07-01 00:00:00,0.10558,0.10659,0.10659,0.10558,1000.0
