MTS,Open,Close,High,Low,Volume
2019-02-04 00:00:00,0.25497,0.25444425,0.25723,0.25281,1426163.73693238
2019-02-04 12:00:00,0.25474,0.25722,0.2623,0.25378,2520308.22432257
2019-02-05 00:00:00,0.25757,0.2585,0.25953,0.25592,714148.02259385
2019-02-05 12:00:00,0.2585,0.257,0.26057,0.2546,1194321.36378391
2019-02-06 00:00:00,0.257,0.2427,0.25921,0.24026,4065697.10694103
2019-02-06 12:00:00,0.2427,0.24538052,0.24686,0.24196,2772947.74229462
2019-02-07 00:00:00,0.24533,0.25501,0.26203,0.24523,3539064.4133819602
2019-02-07 12:00:00,0.25501,0.2574,0.25929,0.25288,2981089.15919734
2019-02-08 00:00:00,0.25727,0.26295,0.27,0.2538,5714516.71477941
2019-02-08 12:00:00,0.263,0.28314,0.2901,0.26278,7757246.7872199
2019-02-09 00:00:00,0.2831,0.283,0.28721,0.2769,2742885.05365601
2019-02-09 12:00:00,0.283,0.28124,0.28439,0.2751,1756277.78689364
2019-02-10 00:00:00,0.28124,0.2815,0.29428,0.27651,4470937.58066335
2019-02-10 12:00:00,0.28199,0.28722,0.289,0.2761,2424617.30558668
2019-02-11 00:00:00,0.28722,0.27189,0.2873,0.271,3014781.14225495
2019-02-11 12:00:00,0.27189,0.2709,0.2776,0.27072,2677265.07978829
2019-02-12 00:00:00,0.27085,0.27339,0.27446,0.26627,2093485.02222546
2019-02-12 12:00:00,0.27363,0.27801,0.28133,0.27296,2281383.57093437
2019-02-13 00:00:00,0.27791,0.27439,0.2819,0.27396,1511744.80205816
2019-02-13 12:00:00,0.27438,0.2752,0.27561,0.26956,1013020.59020162
2019-02-14 00:00:00,0.27419,0.26908,0.2755,0.26767,1571471.46319652
2019-02-14 12:00:00,0.26948846,0.2704,0.27327,0.26767,1325249.35108581
2019-02-15 00:00:00,0.27039,0.27712,0.27897852,0.2687,1692960.59201556
2019-02-15 12:00:00,0.27711,0.27563,0.28421533,0.27245,2650742.42365186
2019-02-16 00:00:00,0.27563,0.27964,0.28015,0.27373,858953.71661716
2019-02-16 12:00:00,0.28005,0.27798,0.2825,0.2769,1405561.99996969
2019-02-17 00:00:00,0.27819,0.28056,0.29298,0.27819,2518643.18991687
2019-02-17 12:00:00,0.28149,0.28203608,0.28418,0.27472,2765118.50489248
2019-02-18 00:00:00,0.28221,0.29143,0.2925,0.27838,2841633.95829271
2019-02-18 12:00:00,0.29143,0.3105,0.3144,0.29143,10081666.77881079
2019-02-19 00:00:00,0.31035,0.31059,0.319,0.3002,6259220.89939419
2019-02-19 12:00:00,0.31018,0.31011717,0.32351,0.30278,6786633.14675465
2019-02-20 00:00:00,0.31013,0.31546,0.31549,0.3055,1777642.11809306
2019-02-20 12:00:00,0.31546,0.31875,0.3195,0.308,2447889.47685883
2019-02-21 00:00:00,0.31882003,0.30362,0.319,0.30308,3273475.61556561
2019-02-21 12:00:00,0.30362,0.30271,0.30760588,0.2988,1503430.69123294
2019-02-22 00:00:00,0.30271,0.3053,0.31093,0.30112,2278003.29711543
2019-02-22 12:00:00,0.3053,0.30406,0.30968,0.29963,2075218.577152
2019-02-23 00:00:00,0.30405,0.30861,0.30889,0.30200826,1112522.08442395
2019-02-23 12:00:00,0.30861,0.32441,0.32741,0.30272,6849935.92040118
2019-02-24 00:00:00,0.325,0.32779,0.3325,0.317,4348807.97477756
2019-02-24 12:00:00,0.32778,0.2855,0.32779,0.25846,12349593.1437748
2019-02-25 00:00:00,0.2854,0.28411,0.291,0.2801,2108569.15696899
2019-02-25 12:00:00,0.28397,0.29184,0.29699,0.28309,3054595.04842231
2019-02-26 00:00:00,0.29164,0.28805,0.29371,0.286,1535319.00508525
2019-02-26 12:00:00,0.28794,0.28859,0.2923,0.28665,1490511.59385404
2019-02-27 00:00:00,0.28859,0.29323,0.29339,0.286,1077026.38456199
2019-02-27 12:00:00,0.29326,0.29061,0.2953,0.282,2459527.1813972
2019-02-28 00:00:00,0.29098,0.29091,0.29348,0.28746,1194570.22042444
2019-02-28 12:00:00,0.29092,0.28859,0.2943,0.28704,1754240.08666836
2019-03-01 00:00:00,0.28849,0.3012,0.304,0.28849,2967691.53190408
2019-03-01 12:00:00,0.301,0.3,0.31,0.29986,2868056.70250452
2019-03-02 00:00:00,0.30052,0.29629,0.3014,0.28888,2041262.17851381
2019-03-02 12:00:00,0.2959,0.2979,0.29791,0.29105,1144572.20082226
2019-03-03 00:00:00,0.29792,0.29519,0.30089,0.29289,1086912.26548284
2019-03-03 12:00:00,0.29519,0.29214,0.29678,0.29161,997028.86421363
