sma,bma,ratio,dollars
4,8,2.0,1897.1133597785383
4,9,2.25,2395.886882010162
4,10,2.5,2512.3631693859356
4,11,2.75,2143.0184125659857
4,12,3.0,1714.1419237140576
4,13,3.25,1640.8442755038468
4,14,3.5,1650.5163948544257
4,15,3.75,1887.3695220299783
5,10,2.0,3174.6485255290363
5,11,2.2,2972.02818306892
5,12,2.4,2206.468979630014
5,13,2.6,2104.820003572417
5,14,2.8,2247.0034302217223
5,15,3.0,1955.6645115334752
5,16,3.2,2393.3757431978374
5,17,3.4,2019.3696341097238
5,18,3.6,2041.897307785217
5,19,3.8,2010.8815622561904
6,12,2.0,2134.974474090998
6,13,2.1666666666666665,2730.321753123533
6,14,2.3333333333333335,2419.435189416113
6,15,2.5,2503.299033843083
6,16,2.6666666666666665,1806.055138582057
6,17,2.8333333333333335,1576.7125209859998
6,18,3.0,1649.298154051884
6,19,3.1666666666666665,1751.9128446962159
6,20,3.3333333333333335,1407.972575704073
6,21,3.5,1564.1206612658696
6,22,3.6666666666666665,1963.0848229811213
6,23,3.8333333333333335,1773.3456703669194
7,14,2.0,1812.6007601797335
7,15,2.142857142857143,1545.3569330559972
7,16,2.2857142857142856,1324.3788637109076
7,17,2.4285714285714284,1416.513467854229
7,18,2.5714285714285716,1246.9654403677014
7,19,2.7142857142857144,1196.3271276808562
7,20,2.857142857142857,1399.428068251277
7,21,3.0,1509.763571122333
7,22,3.142857142857143,1656.6838905691984
7,23,3.2857142857142856,1770.0784163849066
7,24,3.4285714285714284,1966.5348730713513
7,25,3.5714285714285716,2106.961096005106
7,26,3.7142857142857144,2231.0570470652
7,27,3.857142857142857,2287.7023070773735
8,16,2.0,1220.7814328758884
8,17,2.125,1105.390772316964
8,18,2.25,1093.0929688894266
8,19,2.375,1183.736313301143
8,20,2.5,1419.058217899391
8,21,2.625,1384.467359212553
8,22,2.75,1641.072384466888
8,23,2.875,1605.3120475834912
8,24,3.0,2009.887005563096
8,25,3.125,2146.247594545094
8,26,3.25,2093.347274454101
8,27,3.375,1956.560992327747
8,28,3.5,1716.5273677714968
8,29,3.625,1658.967229309831
8,30,3.75,1761.7776012038319
8,31,3.875,1805.0892698514906
9,18,2.0,918.5352532173522
9,19,2.111111111111111,1297.9134209041301
9,20,2.2222222222222223,1458.8859211051595
9,21,2.3333333333333335,1418.5018884550727
9,22,2.4444444444444446,1426.4860160533203
9,23,2.5555555555555554,1508.2595156607408
