sma,bma,ratio,dollars
4,8,2.0,1703.549205485272
4,9,2.25,3108.8713564618292
4,10,2.5,3588.4832193353354
4,11,2.75,2581.8038748744243
4,12,3.0,1709.4360399445623
4,13,3.25,1570.986689933399
4,14,3.5,1516.805611434475
4,15,3.75,1160.9239862247268
5,10,2.0,4050.600505917594
5,11,2.2,2431.3722245568733
5,12,2.4,2096.7549730022315
5,13,2.6,1895.125006001207
5,14,2.8,1899.1583833279717
5,15,3.0,1593.9328659166624
5,16,3.2,2158.396653469183
5,17,3.4,2184.5633667708285
5,18,3.6,1782.9336225380057
5,19,3.8,1693.6850747547287
6,12,2.0,1941.5159326144287
6,13,2.1666666666666665,1852.3591887083371
6,14,2.3333333333333335,1598.2702706987304
6,15,2.5,1752.5422061413017
6,16,2.6666666666666665,1595.1849764993585
6,17,2.8333333333333335,1693.3746635004654
6,18,3.0,1524.3034861262995
6,19,3.1666666666666665,1498.6932409616354
6,20,3.3333333333333335,1384.6039882640662
6,21,3.5,1357.630959371599
6,22,3.6666666666666665,1436.2636409578265
6,23,3.8333333333333335,1246.020535671042
7,14,2.0,1804.1084262845732
7,15,2.142857142857143,1570.7976269402345
7,16,2.2857142857142856,1151.4185457787753
7,17,2.4285714285714284,1399.517227807423
7,18,2.5714285714285716,1313.355499119443
7,19,2.7142857142857144,1332.2027727618204
7,20,2.857142857142857,1280.9055481960504
7,21,3.0,1277.5783195138472
7,22,3.142857142857143,1240.8855991886462
7,23,3.2857142857142856,1117.4798047566153
7,24,3.4285714285714284,823.9542530556547
7,25,3.5714285714285716,932.9948753723768
7,26,3.7142857142857144,1092.0824710286054
7,27,3.857142857142857,1401.4170875026582
8,16,2.0,993.2597186407817
8,17,2.125,1190.4175718083548
8,18,2.25,1314.0936138643706
8,19,2.375,1094.358050231851
8,20,2.5,955.6614570622527
8,21,2.625,894.0312520116873
8,22,2.75,801.9927333229912
8,23,2.875,1032.5812775076085
8,24,3.0,1102.7224752579186
8,25,3.125,963.7539157322744
8,26,3.25,911.6184030992204
8,27,3.375,975.5204056970424
8,28,3.5,1013.8419907892022
8,29,3.625,1098.8223736065563
8,30,3.75,876.0465016198975
8,31,3.875,989.3530436028357
9,18,2.0,960.1763980111959
9,19,2.111111111111111,915.0698124945094
9,20,2.2222222222222223,819.1114363574478
9,21,2.3333333333333335,693.1945559072698
9,22,2.4444444444444446,807.5089601534795
9,23,2.5555555555555554,972.7212220198347
9,24,2.6666666666666665,905.6773802293009
9,25,2.7777777777777777,920.3268607420829
9,26,2.888888888888889,803.6081989661745
9,27,3.0,801.0115983712136
9,28,3.111111111111111,1136.3119384238053
9,29,3.2222222222222223,1106.3296603355413
9,30,3.3333333333333335,1052.2540719612148
9,31,3.4444444444444446,1100.469982650103
9,32,3.5555555555555554,1142.7032117717586
9,33,3.6666666666666665,1176.8771373551144
9,34,3.7777777777777777,1039.5850028274212
9,35,3.888888888888889,1003.2596471626724
10,20,2.0,625.9062555172841
10,21,2.1,686.6919993482275
10,22,2.2,938.1025508185645
10,23,2.3,807.9120746406412
10,24,2.4,886.8434297990326
10,25,2.5,899.6266082581393
10,26,2.6,926.850052727756
10,27,2.7,840.3628492807038
10,28,2.8,726.7135496629014
10,29,2.9,1040.7941142338382
10,30,3.0,1198.46365484323
10,31,3.1,1263.152215848399
10,32,3.2,1202.282362211331
10,33,3.3,1180.572377453345
10,34,3.4,1300.3320420221532
10,35,3.5,1045.0733069874677
10,36,3.6,1019.1770704920666
10,37,3.7,1043.9065056576926
10,38,3.8,1082.4020348834242
10,39,3.9,1026.0716347694572
11,22,2.0,773.0132855711215
11,23,2.090909090909091,975.3676749887329
11,24,2.1818181818181817,858.7024991911409
11,25,2.272727272727273,898.3765637076743
11,26,2.3636363636363638,941.0815293763582
11,27,2.4545454545454546,856.9340851836716
11,28,2.5454545454545454,883.0082405437468
11,29,2.6363636363636362,1105.3968932734526
11,30,2.727272727272727,1121.6669225364806
11,31,2.8181818181818183,1196.0051461239143
11,32,2.909090909090909,1231.245788289802
11,33,3.0,1169.6338628814176
11,34,3.090909090909091,1000.2903897955721
11,35,3.1818181818181817,913.6432056328903
11,36,3.272727272727273,977.5170549509162
11,37,3.3636363636363638,975.9502029531133
11,38,3.4545454545454546,862.3363037764085
11,39,3.5454545454545454,701.4773050301905
11,40,3.6363636363636362,690.7473779623231
11,41,3.727272727272727,749.6132295659496
11,42,3.8181818181818183,702.6383245564562
11,43,3.909090909090909,630.4026043038974
12,24,2.0,832.6514644380835
12,25,2.0833333333333335,1000.7147148291375
12,26,2.1666666666666665,1188.3644262081402
12,27,2.25,895.3763013045833
12,28,2.3333333333333335,1059.4203814827881
12,29,2.4166666666666665,1165.1264066944436
12,30,2.5,1089.2383205340673
12,31,2.5833333333333335,1396.1912299178648
12,32,2.6666666666666665,1015.0107641273014
12,33,2.75,1046.490047779626
12,34,2.8333333333333335,1166.2910705947536
12,35,2.9166666666666665,1066.3706229417612
12,36,3.0,1009.539808465904
12,37,3.0833333333333335,831.1695568760939
12,38,3.1666666666666665,926.1544519388949
12,39,3.25,897.1617165171177
12,40,3.3333333333333335,886.3304185987181
12,41,3.4166666666666665,821.998076325687
12,42,3.5,671.9655284712087
12,43,3.5833333333333335,600.9009695321269
12,44,3.6666666666666665,596.8295082465406
12,45,3.75,559.3181217587498
12,46,3.8333333333333335,591.1287374998429
12,47,3.9166666666666665,555.8657807857319
13,26,2.0,797.3815220306998
13,27,2.076923076923077,1064.0956647851538
13,28,2.1538461538461537,1083.820107440136
