sma,bma,ratio,dollars
4,8,2.0,6638.01165569479
4,9,2.25,9068.713690836414
4,10,2.5,6110.607103864188
4,11,2.75,5335.012100537529
4,12,3.0,3647.613333701215
4,13,3.25,2836.441900317839
4,14,3.5,2916.907682921997
4,15,3.75,2500.0996238772964
5,10,2.0,5937.070348623165
5,11,2.2,4473.899123332709
5,12,2.4,4298.0981784184305
5,13,2.6,3999.1260103934264
5,14,2.8,5517.138243761257
5,15,3.0,4655.499590168941
5,16,3.2,4255.770375865001
5,17,3.4,4105.845441824961
5,18,3.6,5484.7010210336975
5,19,3.8,5313.943709284143
6,12,2.0,5266.897121917955
6,13,2.1666666666666665,6322.079496283016
6,14,2.3333333333333335,6375.087306617138
6,15,2.5,4816.687061931409
6,16,2.6666666666666665,5101.35864025091
6,17,2.8333333333333335,4350.773751687019
6,18,3.0,4667.205155738658
6,19,3.1666666666666665,4995.038694008887
6,20,3.3333333333333335,4507.716421414862
6,21,3.5,4486.621455836112
6,22,3.6666666666666665,3410.5499545776775
6,23,3.8333333333333335,3452.259603052651
7,14,2.0,6645.975845447512
7,15,2.142857142857143,4450.077266677218
7,16,2.2857142857142856,3184.9129955846724
7,17,2.4285714285714284,3846.9783325531134
7,18,2.5714285714285716,3502.7460109034214
7,19,2.7142857142857144,3601.832955775875
7,20,2.857142857142857,3228.9549550094484
7,21,3.0,3370.9642664072785
7,22,3.142857142857143,3019.2944713402267
7,23,3.2857142857142856,2449.6337611348495
7,24,3.4285714285714284,2454.4518133940246
7,25,3.5714285714285716,2502.888629127116
7,26,3.7142857142857144,3096.7560054436976
7,27,3.857142857142857,4150.476116859954
8,16,2.0,2434.2891858713315
8,17,2.125,2370.4460095764593
8,18,2.25,2712.331860505508
8,19,2.375,3060.530845155667
8,20,2.5,2376.9665332670324
8,21,2.625,2913.316057756979
8,22,2.75,2578.6967997958714
8,23,2.875,2206.1341167227306
8,24,3.0,1771.407126656211
8,25,3.125,2131.127087157574
8,26,3.25,2278.960059641846
8,27,3.375,2695.166070367331
8,28,3.5,3260.2657168585333
8,29,3.625,2615.3810852274682
8,30,3.75,3066.441870982831
8,31,3.875,2653.296609014236
9,18,2.0,2529.6433365010926
9,19,2.111111111111111,2690.36293579235
9,20,2.2222222222222223,2416.2177407117133
9,21,2.3333333333333335,2398.36287179956
9,22,2.4444444444444446,1737.856663477749
9,23,2.5555555555555554,1440.0143847885672
9,24,2.6666666666666665,1820.5716206404543
9,25,2.7777777777777777,1984.121289532083
9,26,2.888888888888889,2334.7725935622148
9,27,3.0,2721.6616243591575
9,28,3.111111111111111,2748.1167506054226
9,29,3.2222222222222223,3187.338070306133
9,30,3.3333333333333335,3354.513844752952
9,31,3.4444444444444446,2659.7098044865375
9,32,3.5555555555555554,3221.3953457247762
9,33,3.6666666666666665,3098.2071944996173
9,34,3.7777777777777777,2902.0317348978397
9,35,3.888888888888889,2515.617144573769
10,20,2.0,2287.0322450742483
10,21,2.1,1828.5538572111548
10,22,2.2,1745.0066889919217
10,23,2.3,1903.9613385906457
10,24,2.4,2175.4906201006356
10,25,2.5,2473.111867865828
10,26,2.6,2561.890798503356
10,27,2.7,2790.368427780816
10,28,2.8,3534.2105148562173
10,29,2.9,3374.779804715205
10,30,3.0,4574.237192977458
10,31,3.1,3773.52236621447
