sma,bma,ratio,dollars
4,8,2.0,2880.071091112523
4,9,2.25,1904.9133372064227
4,10,2.5,1252.0379797052203
4,11,2.75,1062.9895142732473
4,12,3.0,1393.945842421562
4,13,3.25,1562.510914121748
4,14,3.5,1178.3494284152557
4,15,3.75,1149.1062233544296
5,10,2.0,1798.3416344765355
5,11,2.2,1684.6206015850232
5,12,2.4,1651.0125836450327
5,13,2.6,1232.3636519839326
5,14,2.8,1217.852528150011
5,15,3.0,1191.6850139423082
5,16,3.2,1055.0761492024972
5,17,3.4,907.7841348520086
5,18,3.6,978.9005637437139
5,19,3.8,1070.417853706293
6,12,2.0,1460.4931942444684
6,13,2.1666666666666665,1327.2054546041793
6,14,2.3333333333333335,1285.981098896563
6,15,2.5,905.5539659686955
6,16,2.6666666666666665,779.051873921942
6,17,2.8333333333333335,809.2363830450938
6,18,3.0,984.4580773090865
6,19,3.1666666666666665,859.1129893476952
6,20,3.3333333333333335,840.2859379394583
6,21,3.5,910.8513794536273
6,22,3.6666666666666665,1258.0681938038356
6,23,3.8333333333333335,1217.464108207392
7,14,2.0,809.4816441928104
7,15,2.142857142857143,666.4761551024517
7,16,2.2857142857142856,610.1086839726357
7,17,2.4285714285714284,744.0676509266565
7,18,2.5714285714285716,908.0677111736417
7,19,2.7142857142857144,743.2969763575433
7,20,2.857142857142857,845.9124205418761
7,21,3.0,914.6620879122623
7,22,3.142857142857143,1000.8134036888326
7,23,3.2857142857142856,927.4374695460067
7,24,3.4285714285714284,954.2662884364443
7,25,3.5714285714285716,1133.5044238078235
7,26,3.7142857142857144,1265.4205979745216
7,27,3.857142857142857,1244.3466945444288
8,16,2.0,710.7321405609831
8,17,2.125,653.6958654797286
8,18,2.25,702.6289338008858
8,19,2.375,819.5542088990813
8,20,2.5,913.8496875823286
8,21,2.625,729.6703080987467
8,22,2.75,734.6938230226474
8,23,2.875,838.0706933216412
8,24,3.0,987.5997702202736
8,25,3.125,1051.3420023921872
8,26,3.25,1018.644605657131
8,27,3.375,1254.523271374719
8,28,3.5,1237.8396658628403
8,29,3.625,1415.41531955141
8,30,3.75,1455.163032526015
8,31,3.875,1442.859911168119
9,18,2.0,850.2036502330498
9,19,2.111111111111111,718.1924348810555
9,20,2.2222222222222223,901.8726215106253
9,21,2.3333333333333335,750.2876274602049
9,22,2.4444444444444446,699.7363891649366
9,23,2.5555555555555554,981.1677935695253
9,24,2.6666666666666665,1045.9829116540259
9,25,2.7777777777777777,1105.274489879996
9,26,2.888888888888889,1290.6570686075265
9,27,3.0,1513.5165976668713
9,28,3.111111111111111,1562.7673102582157
9,29,3.2222222222222223,1797.2703575457067
9,30,3.3333333333333335,2001.0667336792555
9,31,3.4444444444444446,2046.9191312939565
9,32,3.5555555555555554,2094.431843462743
9,33,3.6666666666666665,2192.9201501551297
9,34,3.7777777777777777,1591.7468523411192
9,35,3.888888888888889,1524.0261650300547
10,20,2.0,837.9239563921587
10,21,2.1,851.7401150572372
10,22,2.2,946.1009462040644
10,23,2.3,977.6978213771563
10,24,2.4,1234.962723602739
10,25,2.5,1244.9752484184837
10,26,2.6,1482.051303204656
10,27,2.7,1544.1870691597567
10,28,2.8,1739.1219467569647
10,29,2.9,2021.878300251037
10,30,3.0,2318.2470695326338
10,31,3.1,2073.6742341823638
10,32,3.2,1488.523777730281
10,33,3.3,1590.9790700271556
10,34,3.4,1703.4195771740995
10,35,3.5,1469.6726472302294
10,36,3.6,1216.521031134016
10,37,3.7,1125.29980078101
10,38,3.8,1258.0344089449436
10,39,3.9,1240.7516751929957
11,22,2.0,1404.5411792234459
11,23,2.090909090909091,1044.4286526404576
11,24,2.1818181818181817,1215.4418602537205
11,25,2.272727272727273,1369.8260038943793
11,26,2.3636363636363638,1620.1842374184628
11,27,2.4545454545454546,1382.6899409240477
