sma,bma,ratio,dollars
4,8,2.0,1896.0201902809715
4,9,2.25,2249.0624756297407
4,10,2.5,2156.8514989636305
4,11,2.75,1474.4302777426724
4,12,3.0,1305.9398192482051
4,13,3.25,1370.9782793029228
4,14,3.5,1373.228355677154
4,15,3.75,1458.96021143629
5,10,2.0,2689.385869292566
5,11,2.2,1696.4697297133325
5,12,2.4,2080.8000559243037
5,13,2.6,1922.8411182567138
5,14,2.8,1493.130658296865
5,15,3.0,1485.6062336680382
5,16,3.2,1351.8219193262096
5,17,3.4,986.0647327406544
5,18,3.6,1105.8298124885737
5,19,3.8,1282.7104418328759
6,12,2.0,1436.9619408160465
6,13,2.1666666666666665,1796.2893123226102
6,14,2.3333333333333335,1403.4962424229889
6,15,2.5,1421.22876514434
6,16,2.6666666666666665,1090.8266239113661
6,17,2.8333333333333335,1025.1297908273245
6,18,3.0,1039.9282241128212
6,19,3.1666666666666665,899.0787939260846
6,20,3.3333333333333335,824.590999137177
6,21,3.5,847.2067060804499
6,22,3.6666666666666665,934.3782613028253
6,23,3.8333333333333335,1018.2993288127715
7,14,2.0,1072.0205645119543
7,15,2.142857142857143,1080.363089494196
7,16,2.2857142857142856,975.8397625065352
7,17,2.4285714285714284,727.5831460504295
7,18,2.5714285714285716,736.9669557581601
7,19,2.7142857142857144,788.8118615956329
7,20,2.857142857142857,843.4284107649797
7,21,3.0,853.0602740614711
7,22,3.142857142857143,825.545816240617
7,23,3.2857142857142856,835.1481181449661
7,24,3.4285714285714284,746.1668129312443
7,25,3.5714285714285716,707.3457793500727
7,26,3.7142857142857144,709.1585742783112
7,27,3.857142857142857,699.3461675273471
8,16,2.0,726.1847949732432
8,17,2.125,630.464887020557
8,18,2.25,603.4386430298352
8,19,2.375,658.2054148399828
8,20,2.5,662.9431849278252
8,21,2.625,675.1569792401776
8,22,2.75,589.7867930757694
8,23,2.875,523.8667630144449
8,24,3.0,588.044114220027
8,25,3.125,672.704223915115
8,26,3.25,661.7447256192306
8,27,3.375,681.3507213090384
8,28,3.5,751.4213771303665
8,29,3.625,714.1113723301534
8,30,3.75,733.2943202407355
