sewma,bewma,ratio,dollars
4,8,2.0,1418.8339858926533
4,9,2.25,1247.373562306015
4,10,2.5,1178.8594583992192
4,11,2.75,1049.0363219777464
4,12,3.0,1235.7874767186909
4,13,3.25,1566.112064497528
4,14,3.5,1363.843533851666
4,15,3.75,1174.9412831267737
5,10,2.0,1259.9474125761412
5,11,2.2,1438.0440254789924
5,12,2.4,1519.2791303019699
5,13,2.6,1420.623236772226
5,14,2.8,1568.9109814978797
5,15,3.0,1615.1772427965586
5,16,3.2,1589.1768421990694
5,17,3.4,1492.821170890523
5,18,3.6,1762.4186139163319
5,19,3.8,1591.725097191611
6,12,2.0,1456.7617355213054
6,13,2.1666666666666665,1599.9796189612787
6,14,2.3333333333333335,1579.4771651464093
6,15,2.5,1668.26530166159
6,16,2.6666666666666665,1387.2970183272673
6,17,2.8333333333333335,1579.0017977830917
6,18,3.0,1498.3373662781692
6,19,3.1666666666666665,1584.8673234946373
6,20,3.3333333333333335,1646.6092590456299
6,21,3.5,1662.4397477380653
6,22,3.6666666666666665,1683.2337115811288
6,23,3.8333333333333335,1580.829472944442
7,14,2.0,1548.1474304712397
7,15,2.142857142857143,1416.7368352567369
7,16,2.2857142857142856,1547.1887196095213
7,17,2.4285714285714284,1598.6475724559768
7,18,2.5714285714285716,1619.8953827752089
7,19,2.7142857142857144,1657.6069767749823
7,20,2.857142857142857,1619.259776935824
7,21,3.0,1512.2787042957566
7,22,3.142857142857143,1765.9761646729437
7,23,3.2857142857142856,1574.5650894962419
7,24,3.4285714285714284,1779.3573467607457
7,25,3.5714285714285716,1983.0592074016638
7,26,3.7142857142857144,1961.7479925706903
7,27,3.857142857142857,2047.628118644546
8,16,2.0,1507.1190575837513
8,17,2.125,1290.2931711893068
8,18,2.25,1484.141598298538
8,19,2.375,1446.526374787121
8,20,2.5,1705.7717412661966
8,21,2.625,1706.0590510192333
8,22,2.75,1812.1182885475866
8,23,2.875,1895.7521055069376
8,24,3.0,2074.7316390379888
8,25,3.125,2086.266565710739
8,26,3.25,1648.2520578182553
8,27,3.375,1459.2017365801946
8,28,3.5,1270.0119286990048
8,29,3.625,1296.8215346498828
8,30,3.75,1316.3795576710133
8,31,3.875,1290.8552143944296
9,18,2.0,1621.1828726144176
9,19,2.111111111111111,1598.1656293502413
9,20,2.2222222222222223,1962.8683694426568
9,21,2.3333333333333335,1977.891591441681
9,22,2.4444444444444446,2113.631444667637
9,23,2.5555555555555554,2165.809147126283
